ticker,name,company_id,publisher_status_id,company_type_id,industry_groups_id,company_nature_id,created_at,audited
توسعه انرژی خورشیدی غدیر قم,توسعه انرژی خورشیدی غدیر قم,812124.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه انرژی و خدمات بیستون,توسعه انرژی و خدمات بیستون,810521.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه بار لیپار,توسعه بار لیپار منطقه آزاد چابهار,811009.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه بازار سرمایه تهران,توسعه بازار سرمایه تهران,811111.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
و پایدار,سرمایه گذاری توسعه اقتصاد پایدار سینا,46431226.0,3,1,46,1000002,2025-10-29 09:11:47,False
توسعه بازاریابی و فروش ماد,توسعه بازار یابی و فروش ماد,811313.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه بازرگانی برنا,توسعه بازرگانی برنا,812023.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه برق غدیر اوکسین,توسعه برق غدیر اوکسین,812115.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
توسعه برق و انرژی امداد,توسعه برق و انرژی امداد,811693.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه برق و انرژی غدیر مازندران,توسعه برق و انرژی غدیر مازندران,812121.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه برق و انرژی هرمزان,توسعه برق و انرژی هرمزان,812118.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه برقی سازی و ذخیره سازی انرژی مپنا,توسعه برقی سازی و ذخیره سازی انرژی مپنا,812314.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه بهداشت و سلامت مپنا تبسم,توسعه بهداشت و سلامت مپنا تبسم,812272.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه بین الملل تجارت ملی,توسعه بین الملل تجارت ملی,810720.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه بین الملل صنعت پارس,توسعه بین الملل صنعت پارس,811967.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه پژوهش یاسین,توسعه پژوهش یاسین,811769.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه پست های ایران ترانسفو,توسعه پست های ایران ترانسفو,811052.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه پلیمر پادجم,توسعه پلیمر پاد جم,811189.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه پلیمر کنگان,توسعه پلیمر کنگان,811190.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه پیشتازان فناوری طلا,توسعه پیشتازان فن آوری طلا,811363.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه پیگرد صادق,توسعه پیگرد صادق,812200.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه تجارت اندیشه آریا,توسعه تجارت اندیشه آریا,810665.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه تجارت پترو امید کیش,توسعه تجارت پترو امید کیش,810704.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه تجارت سرمایه پایدار قشم,توسعه تجارت سرمایه پایدار قشم,812368.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه تجارت مهر شیدور کیش,توسعه تجارت مهر شیدور کیش,810765.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه تجارت و سرمایه پایدار امداد‏,توسعه تجارت و سرمایه پایدار امداد,811696.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه تجارت و صید صنعتی,سرمایه گذاری و توسعه تجارت و صید صنعتی منطقه آزاد چابهار,811000.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه تجهیز پتروایرانیان,توسعه و تجهیز پترو ایرانیان,811164.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه ترابر ایرانیان,توسعه ترابر ایرانیان,811832.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه تیتانیوم ایرانیان,توسعه تیتانیوم ایرانیان,812393.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه حامی قدر,توسعه حامی قدر,811768.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه حفاری تدبیر,توسعه حفاری تدبیر,810849.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه خدمات انرژی ارژن,توسعه خدمات انرژی ارژن,811951.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه خدمات دریائی و بندری آریا بنادر ایرانیان چابهار,توسعه خدمات دریائی و بندری آریا بنادر ایرانیان چابهار,810785.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه خدمات مدیریت بهین تدبیر ما,توسعه خدمات مدیریت بهین تدبیر ما,811331.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه خدمات کارآفرینی مسکن,توسعه خدمات کارآفرینی مسکن,810663.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه خورشیدی مهریز غدیر,توسعه خورشیدی مهریز غدیر,812122.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه دانش بنیان سینا,توسعه دانش بنیان سینا,811627.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه دیدار ایرانیان,توسعه دیدار ایرانیان,812376.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه راه و ریل فراب,توسعه راه و ریل فراب,812291.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه راهبرد سلامت برکت,توسعه راهبرد سلامت برکت,810939.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه روشهای ایمن شناخت هوشمند,توسعه روشهای ایمن شناخت هوشمند,811786.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه ریز کامپیوتر ایران,توسعه ریز کامپیوتر ایران,811975.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه ساختمان سرمایه,توسعه ساختمان سرمایه,812370.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه ساختمانی پارسیان,توسعه ساختمانی پارسیان,812353.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه سرمایه پیشگامان پویا,توسعه سرمایه پیشگامان پویا,810519.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه سرمایه رادین,توسعه سرمایه رادین,811880.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه سرمایه رسا,توسعه سرمایه رسا,811882.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه سرمایه گذاری قدر,توسعه سرمایه گذاری قدر,811767.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه سرمایه گذاری مناطق آزاد ایران,گسترش سرمایه گذاری مناطق آزاد ایران,810996.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه سرمایه گذاری یاس مهر ایرانیان,توسعه سرمایه گذاری یاس مهر ایرانیان,812245.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه سرمایه مفید,توسعه سرمایه مفید,811574.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه سلامت الکترونیک هدی,توسعه سلامت الکترونیکی هدی,810775.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه سلامت نگر آینده ساز,توسعه سلامت نگر آینده ساز,791455.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه سینا,توسعه سینا,811453.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه شیلات کرانه لیپار,توسعه شیلات کرانه لیپار منطقه آزاد چابهار,811013.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه صنایع انرژی بر پارسیان جنوب,توسعه صنایع انرژی بر پارسیان جنوب,810295.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه صنایع پالایش نفت,توسعه صنایع پالایش نفت,810194.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه صنایع چوب و کاغذ گلستان غدیر,توسعه صنایع چوب و کاغذ گلستان غدیر,812112.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه صنایع حمل ونقل ریلی گسترش,توسعه صنایع حمل ونقل ریلی گسترش,811706.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه صنایع خودرو,توسعه صنایع خودرو,811891.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه صنایع غذایی به پخش,توسعه صنایع غذایی به پخش,812404.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
توسعه صنایع نفت و انرژی قشم,توسعه صنایع نفت و انرژی قشم,811165.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه صنایع نفت و گاز گسترش ایرانیان,توسعه صنایع نفت و گاز گسترش ایرانیان,810369.0,5,-1,-1,1000000,2025-10-29 09:11:47,False
توسعه صنایع و معادن گهر مس,توسعه صنایع و معادن گهر مس,812009.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه صنعت فضایی کیهان,توسعه صنعت فضایی کیهان,791456.0,4,-1,-1,1000000,2025-10-29 09:11:47,False
توسعه صنعت و معدن تدبیر,توسعه صنعت و معدن تدبیر,810922.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه صنعت و معدن مفید,توسعه صنعت و معدن مفید,810973.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه صنعت کوثر صبا,سرمایه گذاری توسعه صنعت کوثر صبا,810812.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه طرحهای نفت و گاز فراب,توسعه طرحهای نفت و گاز فراب,812289.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه عمران بیمه,توسعه عمران بیمه,811271.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه عمران ساختمان امداد‏,توسعه عمران ساختمان امداد,811687.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه عمران ساختمان نسیم,توسعه عمران ساختمان نسیم,811689.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه عمران و مدیریت منطقه گل گهر,توسعه عمران و مدیریت منطقه گل گهر,811053.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه فاوا صنعت,توسعه فاوا صنعت,811054.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه فدک ایرانیان,توسعه فدک ایرانیان,812250.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه فدک کوثر هشتم,توسعه فدک کوثر هشتم,811986.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه فروش خودروکار,توسعه فروش خودروکار,810773.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه فضای فرهنگی ,توسعه فضاهای فرهنگی,751070.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه فن آوری اطلاعات سینا,توسعه فن آوری اطلاعات سینا,811451.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه فن آوری مدبران,توسعه فن آوری مدبران خلیج فارس,811166.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه فناوری اطلاعات دریایی,توسعه فناوری اطلاعات دریایی,811191.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه فناوری اطلاعات گردشگری ایران,توسعه فناوری اطلاعات گردشگری ایران,812357.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه فناوری و تجارت حکمت,توسعه فناوری و تجارت حکمت,810682.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه فولاد قشم,توسعه فولاد قشم,811028.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
توسعه گردشگری و صنایع خلاق,توسعه گردشگری و صنایع خلاق منطقه آزاد ارس,811017.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه لویزان,توسعه لویزان,751111.0,4,-1,-1,1000001,2025-10-29 09:11:47,False
توسعه مدیریت آوا نوین,توسعه مدیریت آوا نوین,811728.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مدیریت سرمایه مهر تابان,توسعه مدیریت سرمایه مهر تابان,812030.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مدیریت نیکان سپهر,توسعه مدیریت نیکان سپهر,811358.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
اطلاع رسانی و آموزش بورس,اطلاع رسانی و آموزش بورس,720008.0,1,1,72,1000005,2025-10-29 09:11:47,False
توسعه مرآت کیش,سرمایه گذاری توسعه راهبرد مرآت کیش,791290.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مسکن آبادگران زاگرس,توسعه مسکن آبادگران زاگرس,811417.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مسکن آذربایجان,توسعه مسکن آذربایجان,811426.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مسکن اردبیل,توسعه مسکن اردبیل,811422.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مسکن اصفهان,توسعه مسکن اصفهان,811641.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مسکن تهران,توسعه مسکن تهران,811424.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مسکن خاوران,توسعه مسکن خاوران,811420.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مسکن خوزستان,توسعه مسکن خوزستان,811421.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مسکن سمنان,توسعه مسکن سمنان,811419.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مسکن هرمرگان,توسعه مسکن هرمزگان,811418.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مسکن کویر,توسعه مسکن کویر,811425.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه معادن و اکتشافات فلز یابان کویر,توسعه معادن و اکتشافات فلز یابان کویر,811029.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه معادن و صنایع مس جانجا,توسعه معادن و صنایع مس جانجا,812230.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه معدنی مبین سپهر صادرات,گروه توسعه صنایع معدنی مبین سپهر صادرات,811357.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه منابع آب و نیروی ایران,توسعه منابع آب و نیروی ایران,810074.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مهندسی و ساخت واگنهای رهنورد,توسعه مهندسی و ساخت واگنهای رهنورد,810334.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مواد فلزی,بین الملی تولید و توسعه مواد فلزی,791264.0,4,-1,-1,1000000,2025-10-29 09:11:47,False
توسعه مکانیزاسیون و صنایع کشاورزی کوثر,توسعه مکانیزاسیون و صنایع کشاورزی کوثر,811210.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه مکران انرژی مفید,توسعه مکران انرژی مفید,810975.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه ناوگان ریلی مپنا,توسعه ناوگان ریلی مپنا,812302.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه نفت و گاز رضوی,توسعه نفت و گاز رضوی,811407.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه نفت و گاز مپنا,توسعه نفت و گاز مپنا,812298.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه نگین مکران,توسعه پتروشیمی نگین مکران,811231.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه نوآوری نیکی,توسعه نوآوری نیکی,811294.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه نوآوری و فن آوری سینا,توسعه نوآوری و فن آوری سینا,812183.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه نوین آب مپنا,توسعه نوین آب مپنا,812299.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه نیرو گاهها و انرژی برق,توسعه نیرو گاهها و انرژی برق,810719.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
نیشکر,توسعه نیشکر و صنایع جانبی ان,384217.0,1,1,38,1000002,2025-10-29 09:11:47,False
توسعه نیشکر کارون,توسعه نیشکر کارون,810658.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه و تجارت بین الملل زرین پرشیا امید,توسعه تجارت بین الملل زرین پرشیا امید,810691.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه و تجهیز معادن امداد‏,توسعه و تجهیز معادن امداد,811691.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه و ساخت خودرو برقی نوین ماهان,توسعه و ساخت خودرو برقی نوین ماهان,812309.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه و عمران اراضی کشاورزی (استان تهران),توسعه وعمران اراضی کشاورزی,810537.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه و عمران چیتگر,توسعه و عمران چیتگر,761003.0,4,-1,76,1000001,2025-10-29 09:11:47,False
توسعه و فن آوری برق و کنترل مپنا,توسعه و فن آوری برق و کنترل مپنا,812307.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه و مدیریت بنادر و فرودگاه بین المللی قشم,توسعه و مدیریت بنادر و فرودگاه منطقه آزاد قشم,810993.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه و مدیریت سرمایه صبا,توسعه و مدیریت سرمایه صبا,791018.0,4,-1,-1,1000002,2025-10-29 09:11:47,False
توسعه و نگهداری اماکن ورزشی کشور,توسعه و نگهداری اماکن ورزشی کشور,810075.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه و نوآوری شهر,توسعه و نوآوری شهر,812383.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه یکپارچه سامانه های هوشمند قشم,توسعه یکپارچه سامانه های هوشمند قشم,811112.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه کارآفرینی بهمن,توسعه کارآفرینی بهمن,810945.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه کرمان ,توسعه و آبادانی استان کرمان,791265.0,4,-1,-1,1000002,2025-10-29 09:11:47,False
توسعه کسب و کار رویش کوثر,توسعه کسب و کار رویش کوثر,810813.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه کسب و کار سبا (سرمایه گذاری سبا، بیمه ایران، پویان),توسعه کسب و کار سبا,810542.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه کسب و کار مهستان,توسعه کسب و کار مهستان,811751.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
وسعه کسب و کار و تامین خدمات روز,توسعه کسب و کار و تامین خدمات روز,791446.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه کسب و کارهای نوگرای تجارت,توسعه کسب و کارهای نوگرای تجارت,811288.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه کشاورزی میثاق پایدار شمال‏,توسعه کشاورزی میثاق پایدار شمال,811678.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه کشت ذرت,توسعه کشت ذرت,811220.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسعه کشت و صنعت ملی,توسعه کشت و صنعت ملی,810718.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
توسن,توسعه سامانه های نرم افزاری نگین,722011.0,1,1,72,1000005,2025-10-29 09:11:47,False
توسکا,در اوراق بهادار با درآمد ثابت توسعه فولاد,46430973.0,3,0,46,1000002,2025-10-29 09:11:47,False
توفیق دارو,تحقیقاتی مهندسی توفیق دارو,751331.0,4,1,-1,1000000,2025-10-29 09:11:47,False
تولید آسفالت اختر کنگان,تولید اسفالت اختر کنگان,811701.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولید انرژی گستر قشم,تولید انرژی گستر قشم,812117.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولید انرژی های تجدید پذیر مپنا,تولید انرژی های تجدید پذیر مپنا,812317.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولید برق ابن یمین,تولید برق ابن یمین,811780.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولید برق پره سر مپنا,تولید برق پره سر مپنا,812340.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولید برق توس مپنا,تولید برق توس مپنا,812319.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولید برق خوزستان غدیر,تولید برق خوزستان غدیر,812114.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولید برق غرب کارون مپنا,تولید برق غرب کارون مپنا,812318.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولید برق گناوه مپنا,تولید برق گناوه مپنا,812322.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولید پانلهای سیپورکس,تولید پانلهای سیپورکس,811740.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولید خودرو و صنعت خزر,تولید خودرو و صنعت خزر,811920.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولید خودروهای سفارشی ایران خودرو,تولید خودروهای سفارشی ایران خودرو,811922.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولید رینگ سایپا,تولید رینگ سایپا,811884.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولید صنایع فولادی گنجینه کانسار,تولید صنایع فولادی گنجینه کانسار,812019.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولید قطعات خاور,تولید قطعات خاور,811907.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولید لوازم مخابراتی و ارتباطات رایانه ای کوثر,تولید لوازم مخابراتی و ارتباطات رایانه ای کوثر,810833.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولید موتورهای دیزل ایران,تولید موتورهای دیزل ایران,811906.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولید نئوپان کارون,تولید نئوپان کارون,811577.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی آذرخش,تولید نیروی آذرخش,811055.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق آذربایجان,تولید نیروی برق آذربایجان,810287.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق اصفهان,تولید نیروی برق اصفهان,810284.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق بندرعباس,تولید نیروی برق بندرعباس,810282.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق بیستون,تولید نیروی برق بیستون,810267.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق تهران,تولید نیروی برق تهران,810281.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق خراسان,تولید نیروی برق خراسان,810278.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق رامین,تولید نیروی برق رامین,810289.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق زاهدان,تولید نیروی برق زاهدان,810290.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق سهند,تولید نیروی برق سهند,810263.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق شازند,تولید نیروی برق شازند,810291.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق شاهرود,تولید نیروی برق شاهرود,810358.0,5,-1,-1,1000000,2025-10-29 09:11:47,False
تولید نیروی برق شهید رجایی,تولید نیروی برق شهید رجایی,810288.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق شهید سلیمی,تولید نیروی برق شهید سلیمی,810283.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق شهید مفتح,تولید نیروی برق شهید مفتح,810280.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق شیروان,تولید نیروی برق شیروان,810266.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق فارس,تولید نیروی برق فارس,810279.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق لوشان,تولید نیروی برق لوشان,810285.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق یزد,تولید نیروی برق یزد,810286.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی برق کرمان,تولید نیروی برق کرمان,810262.0,5,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی زاگرس,تولید نیروی زاگرس,811056.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولید نیروی مرکزی صبا,تولید نیروی مرکزی صبا,811490.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولید و بسته بندی ارغوان گوشت منطقه آزاد چابهار,تولید و بسته بندی ارغوان گوشت منطقه آزاد چابهار,812089.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولید و بهره برداری سد و نیروگاه شهید عباسپور,تولید و بهره برداری سد و نیروگاه شهید عباسپور,811550.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولید و توسعه پویا انرژی نگین سبز خاورمیانه,تولید و توسعه پویا انرژی نگین سبز خاورمیانه,811869.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولید کوثر خزل الوند هگمتان,تولید کوثر خزل الوند هگمتان,812248.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولیدی آرد غنچه اهواز,تولیدی آرد غنچه اهواز,812180.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولیدی خانه گستر,تولیدی خانه گستر,811444.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولیدی خدماتی تجارت ستاره ایران,تولیدی خدماتی تجارت ستاره ایران,811917.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
سیمکات,تولیدی سیم و کابل تبریز سیمکات,313010.0,1,1,31,1000000,2025-10-29 09:11:47,False
تولیدی صنعتی بهران موتور گلپایگان,تولیدی صنعتی بهران موتور گلپایگان,811887.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولیدی قطعات محوری خراسان,تولیدی قطعات محوری خراسان,811911.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولیدی قند و تصفیه شکر اهواز,تولیدی قند و تصفیه شکر اهواز,810710.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولیدی موتور گیربکس واکسل سایپا,تولیدی موتور گیربکس واکسل سایپا,810796.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولیدی و صنعتی ایران ابزار,تولیدی و صنعتی ایران ابزار,811578.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولیدی و صنعتی ایران چوب,تولیدی و صنعتی ایران چوب,811587.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولیدی و صنعتی فولاد و سیم تاکستان,تولیدی و صنعتی فولاد و سیم تاکستان,811791.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولیدی و صنعتی کفش فدک,تولیدی و صنعتی کفش فدک,810734.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
تولیدی وصنعتی ایران کاوه سایپا,تولیدی وصنعتی ایران کاوه سایپا,812036.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولیدی وصنعتی صنایع گوشتی سبز پرتو,تولیدی وصنعتی صنایع گوشتی سبز پرتو,751170.0,4,-1,-1,1000005,2025-10-29 09:11:47,False
تولیدی کارخانجات آجر سازی شهید شالباف,تولیدی کارخانجات آجر سازی شهید شالباف,811445.0,-1,-1,-1,1000000,2025-10-29 09:11:47,False
تولیدی کارخانجات ریسندگی و بافندگی سلک باف,تولیدی کارخانجات ریسندگی و بافندگی سلک باف,810977.0,-1,-1,-1,1000005,2025-10-29 09:11:47,False
